person_id,x,y
0,46.619,-22.899
0,46.59,-22.877
0,46.528,-22.829
0,46.483,-22.81
0,46.46,-22.821
0,46.383,-22.729
0,46.337,-22.596
0,46.298,-22.509
0,46.259,-22.449
0,46.221,-22.422
0,46.141,-22.412
0,46.047,-22.406
0,45.965,-22.386
0,45.91,-22.386
0,45.847,-22.373
0,45.77,-22.341
0,45.717,-22.285
0,45.68,-22.228
0,45.629,-22.217
0,45.606,-22.223
0,45.553,-22.142
0,45.506,-22.113
0,45.461,-22.088
0,45.396,-22.066
0,45.337,-22.042
0,45.264,-22.022
0,45.206,-22.009
0,45.129,-21.942
0,45.069,-21.9
0,45.042,-21.863
0,44.976,-21.818
0,44.9,-21.762
0,44.844,-21.705
0,44.798,-21.682
0,44.767,-21.632
0,44.705,-21.549
0,44.679,-21.531
0,44.624,-21.506
0,44.613,-21.482
0,44.564,-21.452
0,44.473,-21.396
0,44.35,-21.312
0,44.297,-21.277
0,44.244,-21.246
0,44.196,-21.188
0,44.181,-21.14
0,44.162,-21.093
0,44.152,-21.086
0,44.136,-21.064
0,44.112,-21.032
0,44.102,-21.004
0,44.062,-20.947
0,44.045,-20.898
0,43.965,-20.861
0,43.897,-20.836
0,43.837,-20.793
0,43.786,-20.744
0,43.732,-20.714
0,43.704,-20.672
0,43.645,-20.62
0,43.603,-20.548
0,43.554,-20.489
0,43.524,-20.465
0,43.477,-20.436
0,43.435,-20.429
0,43.384,-20.39
0,43.326,-20.342
0,43.268,-20.297
0,43.224,-20.255
0,43.184,-20.212
0,43.143,-20.172
0,43.126,-20.13
0,43.087,-20.092
0,43.071,-20.063
0,43.053,-19.982
0,43.012,-19.96
0,42.991,-19.956
0,42.968,-19.943
0,42.966,-19.923
0,42.964,-19.929
0,42.949,-19.908
0,42.913,-19.929
0,42.905,-19.927
0,42.87,-19.93
0,42.846,-20.037
0,42.845,-20.065
0,42.834,-20.056
0,42.836,-20.119
0,42.88,-20.202
0,42.922,-20.185
0,42.963,-20.202
0,42.976,-20.228
0,42.99,-20.252
0,43.016,-20.264
0,43.046,-20.278
0,43.071,-20.326
0,43.088,-20.359
0,43.105,-20.414
0,43.129,-20.443
0,43.135,-20.52
0,43.134,-20.534
0,43.102,-20.496
0,43.04,-20.514
0,43.063,-20.597
0,43.043,-20.538
0,43.058,-20.557
0,43.065,-20.601
0,43.075,-20.556
0,43.071,-20.54
0,43.072,-20.542
0,43.074,-20.535
0,43.084,-20.522
0,43.084,-20.516
0,43.098,-20.556
0,43.079,-20.488
0,43.076,-20.494
0,43.076,-20.524
0,43.06,-20.527
0,43.04,-20.52
0,43.046,-20.527
0,43.023,-20.528
0,43.012,-20.473
0,43.01,-20.461
0,42.995,-20.433
0,43.007,-20.43
0,43.034,-20.402
0,43.034,-20.397
0,43.023,-20.421
0,42.999,-20.43
0,43.015,-20.439
0,43.036,-20.455
0,43.062,-20.494
0,43.089,-20.466
0,43.088,-20.503
0,43.078,-20.472
0,43.051,-20.474
0,43.06,-20.474
0,43.038,-20.485
0,43.025,-20.507
0,43.059,-20.483
0,43.067,-20.476
0,43.083,-20.498
0,43.063,-20.501
0,43.051,-20.499
0,43.091,-20.489
0,43.08,-20.483
0,43.101,-20.527
0,43.079,-20.569
0,43.066,-20.587
0,43.062,-20.657
0,43.023,-20.465
0,43.049,-20.452
0,43.071,-20.451
0,43.078,-20.416
0,43.099,-20.465
0,43.1,-20.486
0,43.116,-20.467
0,43.085,-20.397
0,43.108,-20.426
0,43.144,-20.495
0,43.154,-20.478
0,43.149,-20.436
0,43.122,-20.41
0,43.144,-20.389
0,43.187,-20.325
0,43.219,-20.287
0,43.217,-20.299
0,43.232,-20.271
0,43.289,-20.22
0,43.379,-20.186
0,43.402,-20.161
0,43.376,-20.153
0,43.413,-20.124
0,43.412,-20.097
0,43.415,-20.052
0,43.417,-20.031
0,43.416,-19.988
0,43.384,-19.997
0,43.381,-19.981
0,43.375,-19.975
0,43.35,-19.974
0,43.344,-19.971
0,43.373,-19.932
0,43.392,-19.911
0,43.414,-19.874
0,43.431,-19.83
0,43.422,-19.842
0,43.432,-19.85
0,43.434,-19.854
0,43.452,-19.871
0,43.45,-19.897
0,43.448,-19.905
0,43.446,-19.925
0,43.421,-19.924
0,43.412,-19.931
0,43.424,-19.944
0,43.422,-19.936
0,43.42,-19.928
0,43.413,-19.921
0,43.33,-19.957
0,43.323,-19.972
0,43.302,-19.955
0,43.302,-19.986
0,43.299,-20.043
0,43.299,-20.032
0,43.276,-20.053
0,43.259,-20.065
0,43.236,-20.091
0,43.227,-20.09
0,43.202,-20.069
0,43.223,-20.102
0,43.235,-20.143
0,43.225,-20.174
0,43.214,-20.15
0,43.198,-20.15
0,43.111,-20.104
0,43.042,-20.059
0,43.215,-20.063
0,43.131,-20.029
0,43.107,-20.24
0,43.112,-20.237
0,43.09,-20.288
0,43.034,-20.266
0,43.002,-20.293
0,42.961,-20.286
0,42.912,-20.28
0,42.828,-20.29
0,42.674,-20.329
0,42.471,-20.36
0,42.671,-20.317
0,42.631,-20.394
0,42.596,-20.451
0,42.552,-20.495
0,42.539,-20.56
0,42.489,-20.617
0,42.447,-20.668
0,42.393,-20.713
0,42.33,-20.722
0,42.3,-20.724
0,42.247,-20.791
0,42.237,-20.853
0,42.202,-20.834
0,42.175,-20.886
0,42.09,-21.007
0,42.057,-21.023
0,42.016,-21.049
0,41.944,-21.053
0,41.918,-21.085
0,41.896,-21.108
0,41.843,-21.125
0,41.84,-21.109
0,41.815,-21.062
0,41.76,-21.085
0,41.743,-21.088
0,41.699,-21.104
0,41.652,-21.085
0,41.618,-21.085
0,41.564,-21.075
0,41.506,-21.088
0,41.467,-21.085
0,41.385,-21.119
0,41.38,-21.084
0,41.364,-21.091
0,41.344,-21.078
0,41.314,-21.095
0,41.284,-21.082
0,41.243,-21.082
0,41.156,-21.071
0,41.051,-21.075
0,41.054,-21.064
0,40.985,-21.059
0,40.934,-21.022
0,40.886,-21.023
0,40.833,-21.018
0,40.766,-21.046
0,40.546,-20.884
0,40.497,-20.796
0,40.5,-20.806
0,40.512,-20.766
0,40.491,-20.794
0,40.438,-20.758
0,40.391,-20.723
0,40.231,-20.624
0,40.107,-20.555
0,40.012,-20.514
0,39.925,-20.513
0,39.823,-20.427
0,39.76,-20.39
0,39.742,-20.368
0,39.718,-20.326
0,39.662,-20.304
0,39.65,-20.3
0,39.573,-20.286
0,39.545,-20.289
0,39.525,-20.276
0,39.466,-20.208
0,39.418,-20.15
0,39.365,-20.073
0,39.344,-20.004
0,39.293,-19.938
0,39.25,-19.863
0,39.219,-19.854
0,39.188,-19.83
0,39.123,-19.78
0,39.105,-19.746
0,39.038,-19.721
0,38.986,-19.701
0,38.932,-19.671
0,38.865,-19.629
0,38.809,-19.57
0,38.762,-19.56
0,38.717,-19.522
0,38.667,-19.508
0,38.581,-19.486
0,38.483,-19.447
0,38.411,-19.428
0,38.352,-19.41
0,38.31,-19.404
0,38.268,-19.38
0,38.195,-19.356
0,38.135,-19.33
0,38.035,-19.29
0,37.933,-19.257
0,37.815,-19.219
0,37.743,-19.226
0,37.716,-19.196
0,37.677,-19.215
0,37.654,-19.198
0,37.587,-19.176
0,37.464,-19.167
0,37.413,-19.139
0,37.4,-19.109
0,37.367,-19.096
0,37.294,-19.056
0,37.257,-19.039
0,37.24,-19.005
0,37.221,-18.998
0,37.189,-18.982
0,37.103,-18.948
0,37.058,-18.901
0,36.923,-18.868
0,36.815,-18.866
0,36.716,-18.814
0,36.681,-18.827
0,36.604,-18.849
0,36.545,-18.873
0,36.458,-18.824
0,36.408,-18.801
0,36.359,-18.758
0,36.382,-18.832
0,36.358,-18.798
0,36.296,-18.767
0,36.211,-18.701
0,36.122,-18.635
0,36.022,-18.641
0,35.964,-18.605
0,35.896,-18.55
0,35.817,-18.534
0,35.798,-18.499
0,35.731,-18.505
0,35.625,-18.492
0,35.535,-18.491
0,35.463,-18.466
0,35.41,-18.442
0,35.369,-18.434
0,35.31,-18.422
0,35.246,-18.41
0,35.144,-18.403
0,35.033,-18.36
0,35,-18.346
0,34.971,-18.274
0,34.921,-18.239
0,34.883,-18.2
0,34.792,-18.21
0,34.719,-18.222
0,34.544,-18.263
0,34.51,-18.215
0,34.402,-18.201
0,34.322,-18.217
0,34.279,-18.182
0,34.226,-18.17
0,34.169,-18.155
0,34.117,-18.135
0,34.106,-18.154
0,34.051,-18.15
0,34.099,-18.179
0,34.02,-18.204
0,33.968,-18.192
0,33.916,-18.192
0,33.86,-18.196
0,33.805,-18.176
0,33.758,-18.165
0,33.695,-18.143
0,33.659,-18.145
0,33.632,-18.15
0,33.594,-18.135
0,33.573,-18.129
0,33.547,-18.105
0,33.494,-18.101
0,33.417,-18.093
0,33.382,-18.125
0,33.354,-18.105
0,33.319,-18.115
0,33.31,-18.094
0,33.221,-18.069
0,33.183,-18.058
0,33.107,-18.043
0,33.054,-18.041
0,33.028,-18.003
0,33.024,-17.949
0,32.947,-17.962
0,32.937,-17.914
0,32.884,-17.893
0,32.816,-17.9
0,32.748,-17.895
0,32.664,-17.913
0,32.556,-17.984
0,32.463,-18.066
0,32.413,-17.831
0,32.375,-17.847
0,32.324,-17.857
0,32.372,-17.816
0,32.315,-17.806
0,32.248,-17.784
0,32.202,-17.789
0,32.177,-17.797
0,32.157,-17.859
0,32.125,-17.908
0,32.06,-17.892
0,31.935,-17.701
0,31.884,-17.69
0,31.813,-17.695
0,31.654,-17.678
0,31.535,-17.654
0,31.519,-17.584
0,31.492,-17.547
0,31.498,-17.597
0,31.4,-17.558
0,31.251,-17.514
0,31.155,-17.469
0,31.147,-17.436
0,31.157,-17.402
0,31.095,-17.362
0,31.068,-17.331
0,31.055,-17.326
0,31.032,-17.314
0,30.936,-17.301
0,30.843,-17.277
0,30.749,-17.265
0,30.669,-17.256
0,30.804,-17.327
0,30.769,-17.557
0,30.725,-17.599
0,30.667,-17.56
0,30.615,-17.559
0,30.673,-17.458
0,30.526,-17.308
0,30.477,-17.228
0,30.46,-17.166
